danceability,energy,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,Genre
0.685,0.854,-3.909,1,0.034,0.0,0.0889,0.835,78.806,dancehall
0.548,0.605,-7.825,1,0.651,3.86e-06,0.191,0.35,114.178,dancehall
0.821,0.666,-7.129,0,0.222,0.0,0.14,0.582,123.815,dancehall
0.748,0.577,-8.277,0,0.785,5.67e-06,0.109,0.64,97.963,dancehall
0.556,0.509,-7.426,1,0.33,0.0,0.15,0.206,137.215,dancehall
0.565,0.659,-8.13,0,0.334,0.0,0.141,0.35,89.169,dancehall
0.791,0.682,-5.574,1,0.477,9.4e-05,0.0846,0.788,175.947,dancehall
0.451,0.471,-12.27,1,0.69,0.000524,0.131,0.389,185.567,dancehall
0.484,0.726,-5.022,1,0.0158,0.0,0.213,0.398,109.338,dancehall
0.839,0.565,-7.038,0,0.1,0.0,0.059,0.76,173.854,dancehall
0.563,0.603,-7.365,1,0.00428,0.0,0.19,0.546,78.836,dancehall
0.899,0.579,-7.402,0,0.412,4.6e-05,0.108,0.713,92.974,dancehall
0.716,0.547,-6.663,1,0.187,0.0,0.213,0.596,85.023,dancehall
0.706,0.661,-5.82,1,0.0353,0.0,0.29,0.811,81.011,dancehall
0.771,0.775,-6.49,0,0.0126,8.68e-05,0.33,0.727,101.997,dancehall
0.484,0.739,-8.363,1,0.172,0.0,0.121,0.793,167.097,dancehall
0.573,0.427,-9.0,0,0.0675,9.25e-05,0.101,0.127,91.405,dancehall
0.627,0.617,-5.314,0,0.086,0.0,0.215,0.88,178.406,dancehall
0.826,0.847,-3.217,0,0.314,0.0,0.0544,0.792,104.955,dancehall
0.496,0.833,-3.398,1,0.268,0.0,0.0858,0.63,134.944,dancehall
0.699,0.645,-4.591,1,0.454,0.0,0.135,0.517,173.836,dancehall
0.701,0.961,-2.75,1,0.128,1.2e-06,0.226,0.75,149.991,dancehall
0.674,0.688,-5.029,0,0.303,0.0,0.14,0.606,99.541,dancehall
0.815,0.565,-10.499,0,0.213,0.000239,0.0952,0.705,103.955,dancehall
0.718,0.776,-5.208,0,0.000624,5.3e-06,0.207,0.622,120.015,dancehall
0.886,0.643,-8.788,0,0.529,0.0,0.0888,0.352,103.004,dancehall
0.911,0.565,-6.209,0,0.429,0.0,0.0802,0.751,96.012,dancehall
0.81,0.604,-3.296,1,0.316,0.0514,0.0944,0.646,102.937,dancehall
0.581,0.502,-7.905,1,0.253,5.17e-05,0.175,0.381,170.009,dancehall
0.606,0.61,-5.279,1,0.424,0.0,0.165,0.685,129.989,dancehall
0.921,0.686,-9.361,0,0.0673,1.88e-05,0.0848,0.794,100.012,dancehall
0.765,0.652,-5.358,1,0.263,0.0,0.108,0.57,94.957,dancehall
0.738,0.864,-4.774,0,0.0609,0.000156,0.265,0.632,105.978,dancehall
0.451,0.665,-6.698,0,0.426,0.000155,0.0949,0.229,188.533,dancehall
0.829,0.863,-3.591,1,0.00206,0.0193,0.116,0.641,126.02,dancehall
0.85,0.66,-4.846,0,0.417,5.14e-05,0.209,0.622,101.947,dancehall
0.809,0.745,-5.34,1,0.138,0.0,0.334,0.897,102.967,dancehall
0.637,0.673,-6.259,0,0.0452,0.0,0.0966,0.768,117.169,dancehall
0.733,0.814,-5.36,0,0.325,0.0,0.114,0.192,96.906,dancehall
0.426,0.765,-4.858,1,0.0273,0.0,0.277,0.59,169.259,dancehall
0.868,0.411,-10.347,0,0.7,0.0,0.311,0.349,109.688,dancehall
0.704,0.604,-5.78,1,0.0379,0.0,0.0488,0.522,148.017,dancehall
0.606,0.428,-9.667,0,0.458,0.0,0.213,0.118,79.516,dancehall
0.818,0.755,-5.326,1,0.53,0.0,0.276,0.702,96.871,dancehall
0.547,0.795,-4.278,1,0.0556,0.0,0.0895,0.355,130.343,dancehall
0.632,0.55,-8.12,0,0.407,0.0,0.158,0.518,200.086,dancehall
0.722,0.317,-10.93,1,0.26,0.0,0.0558,0.582,72.38,dancehall
0.567,0.702,-5.494,0,0.0415,0.0,0.111,0.547,119.569,dancehall
0.562,0.471,-8.0,1,0.463,0.0,0.11,0.161,119.287,dancehall
0.551,0.592,-4.585,0,0.871,0.0,0.12,0.538,145.075,dancehall
0.607,0.859,-5.325,0,0.623,0.0,0.276,0.728,83.042,dancehall
0.727,0.83,-1.08,1,0.126,0.0,0.176,0.94,107.106,dancehall
0.921,0.668,-4.068,0,0.283,0.0,0.0938,0.556,100.016,dancehall
0.619,0.743,-8.492,1,0.0251,2.82e-06,0.116,0.669,161.507,dancehall
0.768,0.731,-4.829,1,0.0767,0.0,0.319,0.805,100.072,dancehall
0.935,0.602,-7.05,0,0.0794,0.0,0.088,0.775,99.048,dancehall
0.756,0.65,-5.718,0,0.0221,0.0,0.275,0.723,126.011,dancehall
0.694,0.873,-5.283,1,0.0023,3.1e-05,0.0898,0.773,124.904,dancehall
0.796,0.377,-10.85,0,0.0905,0.0,0.131,0.71,159.923,dancehall
0.793,0.661,-6.198,0,0.00149,1.64e-06,0.0923,0.861,127.0,dancehall
0.712,0.547,-11.55,1,0.332,0.0,0.1,0.591,91.834,dancehall
0.767,0.755,-7.302,1,0.0468,0.0,0.118,0.822,177.991,dancehall
0.677,0.493,-11.827,1,0.155,0.0,0.453,0.79,92.566,dancehall
0.749,0.51,-7.404,0,0.0155,0.0,0.124,0.401,86.941,dancehall
0.705,0.655,-5.185,1,0.378,1.36e-06,0.0676,0.466,75.067,dancehall
0.632,0.804,-7.081,1,0.0582,0.0,0.17,0.823,175.103,dancehall
0.806,0.769,-5.127,0,0.158,2.25e-05,0.0824,0.478,104.981,dancehall
0.683,0.688,-4.751,0,0.00659,5.5e-06,0.0947,0.41,105.999,dancehall
0.843,0.924,-2.91,0,0.288,0.0,0.112,0.778,127.036,dancehall
0.739,0.797,-3.488,0,0.371,0.0,0.0921,0.444,67.297,dancehall
0.651,0.856,-4.062,0,0.0873,0.0,0.194,0.919,159.869,dancehall
0.832,0.717,-5.349,1,0.0214,0.0,0.0336,0.732,102.032,dancehall
0.739,0.672,-8.837,0,0.183,0.00187,0.117,0.339,103.939,dancehall
0.553,0.86,-2.662,0,0.451,0.0,0.222,0.627,110.598,dancehall
0.726,0.802,-6.528,0,0.0428,0.0728,0.314,0.593,119.829,dancehall
0.812,0.693,-3.914,0,0.0382,0.0,0.104,0.853,90.12,dancehall
0.706,0.659,-4.216,1,0.0928,3.11e-06,0.122,0.567,102.122,dancehall
0.593,0.599,-8.253,0,0.0576,6.71e-06,0.277,0.598,114.078,dancehall
0.822,0.897,-5.308,0,0.262,0.0,0.226,0.661,114.964,dancehall
0.74,0.639,-7.63,0,0.594,0.0,0.224,0.584,104.149,dancehall
0.826,0.736,-7.822,1,0.289,0.0,0.12,0.693,139.854,dancehall
0.811,0.92,-3.025,1,0.0736,0.0,0.0389,0.973,129.959,dancehall
0.928,0.751,-4.99,1,0.181,0.0,0.472,0.114,115.887,dancehall
0.607,0.492,-10.189,0,0.535,7.3e-06,0.0995,0.203,131.98,dancehall
0.671,0.815,-4.991,1,0.0766,0.0,0.103,0.868,120.22,dancehall
0.807,0.673,-6.042,1,0.0525,0.000118,0.0874,0.411,113.031,dancehall
0.891,0.62,-7.463,1,0.139,1.61e-05,0.0805,0.404,98.093,dancehall
0.563,0.741,-6.307,1,0.137,6.38e-06,0.153,0.355,98.007,dancehall
0.617,0.692,-6.136,0,0.13,0.0,0.0982,0.846,128.059,dancehall
0.608,0.932,-1.311,1,0.0762,0.0,0.0572,0.722,199.99,dancehall
0.653,0.574,-7.322,0,0.037,0.0,0.153,0.611,87.025,dancehall
0.635,0.728,-4.97,0,0.224,0.0,0.132,0.165,126.387,dancehall
0.634,0.471,-8.861,1,0.224,0.0,0.107,0.265,113.002,dancehall
0.765,0.533,-7.766,0,0.006,0.000277,0.121,0.813,91.046,dancehall
0.699,0.491,-12.77,1,0.0208,0.0,0.286,0.865,86.391,dancehall
0.648,0.846,-4.502,0,0.0246,0.0,0.199,0.898,189.946,dancehall
0.834,0.442,-7.749,1,0.563,0.0,0.0714,0.722,113.478,dancehall
0.834,0.567,-6.285,0,0.306,0.0,0.108,0.314,100.4,dancehall
0.763,0.782,-5.308,1,0.0067,7.78e-06,0.103,0.893,174.021,dancehall
0.748,0.788,-8.234,1,0.201,0.0,0.376,0.583,141.752,dancehall
0.766,0.609,-3.448,1,0.0332,0.0,0.0885,0.516,90.846,dancehall
0.803,0.74,-6.505,0,0.262,0.0,0.122,0.66,125.183,dancehall
0.626,0.543,-7.016,0,0.121,0.0,0.0959,0.398,110.067,dancehall
0.925,0.691,-5.435,1,0.486,0.0,0.296,0.793,100.018,dancehall
0.884,0.814,-3.493,0,0.472,0.0,0.638,0.499,89.994,dancehall
0.747,0.701,-5.154,1,0.603,0.0,0.128,0.821,155.109,dancehall
0.616,0.866,-2.345,1,0.23,0.0,0.106,0.529,80.716,dancehall
0.63,0.626,-7.124,0,0.29,1.54e-05,0.129,0.224,102.647,dancehall
0.73,0.877,-3.036,1,0.00177,0.0036,0.0774,0.562,196.021,dancehall
0.679,0.554,-8.048,1,0.127,0.0,0.125,0.473,79.018,dancehall
0.737,0.876,-3.821,1,0.142,0.0,0.0553,0.748,95.104,dancehall
0.866,0.648,-13.713,1,0.119,0.0,0.069,0.828,102.977,dancehall
0.588,0.844,-5.616,0,0.237,0.0,0.25,0.693,177.957,dancehall
0.579,0.67,-5.87,1,0.0606,0.0,0.0675,0.583,189.019,dancehall
0.622,0.712,-7.275,1,0.0201,0.0,0.169,0.563,77.389,dancehall
0.772,0.624,-8.04,0,0.268,0.0,0.066,0.837,74.978,dancehall
0.733,0.479,-9.27,0,0.575,0.00053,0.0831,0.485,88.742,dancehall
0.642,0.479,-8.027,0,0.295,2.89e-05,0.143,0.398,101.825,dancehall
0.742,0.416,-7.248,0,0.000972,0.0,0.0688,0.692,67.302,dancehall
0.653,0.731,-6.142,0,0.0286,3.07e-06,0.137,0.501,160.24,dancehall
0.716,0.528,-7.723,1,0.642,1.43e-06,0.105,0.482,95.104,dancehall
0.785,0.782,-6.803,0,0.424,0.00644,0.108,0.635,109.961,dancehall
0.906,0.629,-7.371,0,0.178,4.82e-06,0.0799,0.597,108.852,dancehall
0.916,0.564,-8.254,1,0.234,0.000289,0.312,0.709,120.053,dancehall
0.549,0.584,-6.23,1,0.0168,0.0,0.116,0.399,128.852,dancehall
0.807,0.774,-4.553,0,0.206,0.000338,0.127,0.767,98.048,dancehall
0.781,0.938,-0.737,0,0.193,6.3e-06,0.133,0.962,119.867,dancehall
0.699,0.659,-5.357,1,0.0272,0.0,0.167,0.478,120.511,dancehall
0.803,0.769,-5.109,1,0.107,2.27e-05,0.245,0.583,89.992,dancehall
0.781,0.831,-6.061,0,0.0596,0.0,0.187,0.661,139.98,dancehall
0.64,0.542,-10.288,0,0.603,0.0,0.137,0.578,123.222,dancehall
0.494,0.672,-5.961,0,0.156,0.0,0.133,0.585,170.71,dancehall
0.687,0.79,-7.122,1,0.119,2.57e-05,0.104,0.603,99.669,dancehall
0.835,0.847,-6.89,0,0.113,0.0,0.0771,0.926,105.991,dancehall
0.766,0.741,-3.077,1,0.362,1.15e-05,0.145,0.598,99.997,dancehall
0.743,0.586,-7.172,0,0.243,0.0,0.0791,0.502,110.573,dancehall
0.781,0.909,-5.299,0,0.222,0.0,0.168,0.791,125.03,dancehall
0.372,0.874,-4.437,1,0.145,0.0,0.35,0.465,86.772,dancehall
0.857,0.626,-5.906,1,0.0833,0.0,0.0566,0.78,84.993,dancehall
0.786,0.585,-6.564,1,0.375,2.06e-05,0.117,0.483,94.995,dancehall
0.825,0.685,-5.21,1,0.155,0.00977,0.102,0.304,102.03,dancehall
0.892,0.65,-7.251,0,0.0722,1.19e-06,0.0555,0.394,97.061,dancehall
0.854,0.659,-6.671,0,0.409,0.0,0.108,0.636,102.055,dancehall
0.484,0.672,-6.359,1,0.548,5.92e-06,0.129,0.303,86.821,dancehall
0.767,0.503,-9.66,0,0.175,0.000137,0.473,0.365,98.11,dancehall
0.808,0.787,-3.979,1,0.103,0.0,0.118,0.708,124.966,dancehall
0.529,0.888,-0.814,1,0.395,0.0,0.115,0.558,73.811,dancehall
0.756,0.842,-6.228,1,0.000748,0.0,0.0709,0.738,110.001,dancehall
0.803,0.871,-5.567,1,0.401,0.0,0.259,0.96,167.787,dancehall
0.764,0.841,-6.677,0,0.00202,0.0,0.896,0.702,170.032,dancehall
0.685,0.695,-7.714,1,0.152,0.0,0.368,0.791,105.561,dancehall
0.657,0.676,-5.181,1,0.232,0.0,0.146,0.286,80.132,dancehall
0.953,0.617,-7.589,0,0.321,0.0,0.0714,0.556,103.022,dancehall
0.72,0.586,-7.445,1,0.467,0.0,0.176,0.662,93.528,dancehall
0.709,0.864,-3.819,0,0.0338,0.0,0.117,0.674,87.041,dancehall
0.522,0.897,-4.153,1,0.219,0.0,0.0863,0.686,203.382,dancehall
0.703,0.712,-4.96,0,0.347,0.0,0.133,0.743,89.909,dancehall
0.824,0.692,-6.44,0,0.0165,0.0,0.08,0.96,132.45,dancehall
0.731,0.616,-6.134,0,0.42,2.95e-06,0.322,0.354,89.995,dancehall
0.722,0.714,-6.294,1,0.49,0.0,0.185,0.432,66.66,dancehall
0.888,0.929,-4.798,1,0.248,0.0,0.163,0.96,98.32,dancehall
0.71,0.751,-5.949,0,0.0659,0.0,0.0825,0.707,159.905,dancehall
0.535,0.718,-5.118,0,0.486,0.0,0.389,0.545,180.232,dancehall
0.836,0.985,-0.604,1,0.112,0.0,0.0483,0.85,99.781,dancehall
0.856,0.85,-3.203,1,0.117,0.0,0.305,0.852,102.033,dancehall
0.716,0.83,-5.342,1,0.0586,0.0,0.357,0.945,128.024,dancehall
0.788,0.721,-4.577,1,0.424,2.86e-06,0.0897,0.653,105.23,dancehall
0.719,0.671,-4.888,1,0.093,3.32e-05,0.06,0.844,205.656,dancehall
0.842,0.641,-8.708,1,0.00997,0.000293,0.0793,0.462,112.988,dancehall
0.587,0.818,-4.136,0,0.29,3.02e-06,0.11,0.886,191.637,dancehall
0.712,0.833,-5.909,1,0.106,0.000135,0.417,0.605,106.012,dancehall
0.895,0.78,-6.458,0,0.207,9.76e-05,0.118,0.59,106.988,dancehall
0.765,0.294,-7.257,0,0.816,0.0,0.138,0.415,82.064,dancehall
0.79,0.699,-6.427,1,0.14,0.0,0.0945,0.771,105.04,dancehall
0.549,0.739,-5.287,1,0.136,0.0,0.0409,0.512,68.628,dancehall
0.784,0.388,-8.931,1,0.29,0.00539,0.0971,0.472,93.011,dancehall
0.561,0.456,-8.333,0,0.445,0.0,0.088,0.45,91.358,dancehall
0.785,0.665,-4.638,1,0.0497,0.0,0.126,0.806,98.191,dancehall
0.949,0.554,-5.678,1,0.00602,0.0,0.104,0.518,100.976,dancehall
0.716,0.736,-4.545,1,0.109,4.07e-05,0.0808,0.41,104.039,dancehall
0.902,0.845,-2.695,1,0.0438,0.0,0.0867,0.625,112.005,dancehall
0.667,0.442,-7.069,0,0.148,0.0,0.102,0.526,107.092,dancehall
0.791,0.499,-14.343,1,0.164,0.0,0.129,0.738,144.995,dancehall
0.77,0.936,-3.091,1,0.184,3.57e-06,0.235,0.851,104.059,dancehall
0.666,0.651,-3.723,0,0.0956,0.0,0.214,0.372,174.077,dancehall
0.62,0.841,-2.306,1,0.54,0.0,0.111,0.863,103.066,dancehall
0.528,0.365,-10.097,0,0.503,0.0,0.179,0.148,150.743,dancehall
0.857,0.787,-6.122,0,0.28,3.25e-06,0.389,0.87,98.221,dancehall
0.87,0.592,-7.265,1,0.632,0.0,0.305,0.604,100.017,dancehall
0.841,0.799,-2.448,0,0.195,4.66e-06,0.05,0.846,113.99,dancehall
0.923,0.739,-6.346,0,0.0683,0.0,0.206,0.831,97.99,dancehall
0.647,0.655,-5.648,1,0.396,0.0,0.0979,0.682,146.073,dancehall
0.791,0.613,-6.642,1,0.307,4.34e-05,0.164,0.212,120.033,dancehall
0.958,0.748,-4.292,1,0.188,0.0,0.0751,0.825,107.029,dancehall
0.864,0.444,-5.229,0,0.518,0.0,0.0952,0.515,66.56,dancehall
0.618,0.88,-4.667,1,0.00231,0.0,0.247,0.737,101.973,dancehall
0.789,0.635,-6.943,0,0.0223,0.0,0.12,0.644,105.005,dancehall
0.566,0.747,-5.967,1,0.244,0.0,0.292,0.356,93.1,dancehall
0.889,0.764,-7.085,1,0.117,0.0,0.081,0.744,103.994,dancehall
0.877,0.937,-3.053,1,0.212,0.0,0.0811,0.79,99.96,dancehall
0.758,0.677,-5.053,0,0.0484,6.99e-05,0.337,0.448,102.994,dancehall
0.671,0.646,-7.513,0,0.272,0.0,0.405,0.355,142.0,dancehall
0.659,0.736,-6.842,0,0.101,0.0,0.146,0.555,89.267,dancehall
0.62,0.841,-2.306,1,0.54,0.0,0.111,0.863,103.066,dancehall
0.75,0.48,-8.512,1,0.0272,1.64e-05,0.145,0.171,100.092,dancehall
0.62,0.841,-2.306,1,0.54,0.0,0.111,0.863,103.066,dancehall
0.695,0.844,-3.945,0,0.0237,0.0,0.125,0.871,84.949,dancehall
0.696,0.649,-6.143,1,0.294,0.0,0.373,0.44,66.712,dancehall
0.48,0.649,-7.306,1,0.08,0.0,0.0786,0.35,81.08,dancehall
0.774,0.822,-6.558,0,0.105,4.54e-05,0.07,0.816,108.057,dancehall
0.661,0.392,-12.332,1,0.0217,0.0,0.335,0.619,82.118,dancehall
0.884,0.822,-3.295,0,0.0103,0.0,0.0865,0.708,92.058,dancehall
0.479,0.59,-7.014,1,0.306,0.0,0.335,0.156,123.993,dancehall
0.656,0.775,-3.788,0,0.654,0.0,0.172,0.682,91.388,dancehall
0.602,0.589,-4.836,1,0.18,0.0,0.16,0.722,168.02,dancehall
0.7,0.562,-9.427,0,0.677,0.0,0.167,0.23,126.847,dancehall
0.829,0.433,-11.828,0,0.143,0.00252,0.13,0.679,130.051,dancehall
0.762,0.587,-2.862,0,0.62,0.00252,0.0844,0.772,101.964,dancehall
0.724,0.707,-4.11,1,0.154,0.00941,0.169,0.285,101.992,dancehall
0.648,0.725,-7.064,0,0.063,0.0,0.111,0.563,100.192,dancehall
0.723,0.612,-3.912,0,0.203,3.01e-06,0.112,0.418,82.885,dancehall
0.951,0.6,-4.675,0,0.106,0.0,0.0712,0.822,125.04,dancehall
0.758,0.795,-6.685,1,0.438,0.00195,0.109,0.63,109.981,dancehall
0.845,0.676,-5.459,1,0.104,1.36e-06,0.129,0.713,104.971,dancehall
0.83,0.881,-5.706,1,0.429,7.25e-06,0.126,0.866,125.021,dancehall
0.847,0.7,-5.571,1,0.678,0.000129,0.0975,0.88,99.956,dancehall
0.683,0.927,-3.14,1,0.0919,0.0,0.103,0.734,160.065,dancehall
0.81,0.447,-10.883,1,0.43,3.42e-05,0.109,0.705,99.967,dancehall
0.741,0.79,-5.056,1,0.000755,0.0,0.0345,0.806,185.779,dancehall
0.567,0.676,-6.558,0,0.321,0.0,0.285,0.105,122.717,dancehall
0.657,0.705,-3.979,0,0.0295,0.0,0.159,0.321,126.992,dancehall
0.735,0.689,-3.437,1,0.172,0.0,0.0616,0.627,97.73,dancehall
0.719,0.656,-6.155,0,0.313,0.0,0.514,0.774,87.214,dancehall
0.889,0.749,-5.069,0,0.149,0.0,0.0819,0.52,99.996,dancehall
0.735,0.824,-4.143,0,0.615,0.0,0.158,0.726,100.202,dancehall
0.605,0.363,-8.812,1,0.27,2.1e-05,0.13,0.248,110.006,dancehall
0.864,0.86,-3.223,1,0.0644,0.0,0.111,0.866,104.906,dancehall
0.572,0.515,-8.722,0,0.564,0.142,0.1,0.607,95.691,dancehall
0.652,0.706,-7.292,0,0.741,0.0,0.175,0.547,72.127,dancehall
0.562,0.808,-5.219,0,0.473,0.0,0.129,0.784,98.77,dancehall
0.656,0.873,-4.566,1,0.511,0.0,0.176,0.755,91.187,dancehall
0.585,0.824,-4.455,1,0.219,0.0,0.112,0.945,128.626,dancehall
0.735,0.511,-5.734,0,0.392,0.0021,0.119,0.755,94.972,dancehall
0.923,0.587,-3.826,0,0.0125,0.0133,0.0729,0.252,100.003,dancehall
0.459,0.736,-5.508,0,0.288,0.0,0.235,0.751,88.195,dancehall
0.756,0.501,-10.459,0,0.00277,0.0,0.263,0.925,108.677,dancehall
0.904,0.688,-7.44,0,0.218,0.0,0.0647,0.646,97.972,dancehall
0.797,0.636,-6.227,1,0.233,2.53e-06,0.113,0.565,99.936,dancehall
0.588,0.74,-6.986,1,0.122,0.0,0.235,0.674,117.505,dancehall
0.781,0.507,-10.073,1,0.668,3.74e-06,0.159,0.767,105.417,dancehall
0.85,0.568,-3.453,1,0.5,0.0,0.124,0.617,102.055,dancehall
0.767,0.689,-8.757,1,0.778,0.0,0.114,0.576,89.969,dancehall
0.801,0.623,-7.861,1,0.107,0.00396,0.0853,0.801,104.985,dancehall
0.744,0.391,-11.858,1,0.0117,1.18e-06,0.0785,0.803,165.919,dancehall
0.511,0.545,-12.682,1,0.709,0.00208,0.211,0.614,175.434,dancehall
0.447,0.788,-5.248,0,0.406,0.0,0.378,0.842,179.898,dancehall
0.734,0.4,-13.722,0,0.00852,0.497,0.0912,0.553,133.04,dancehall
0.546,0.523,-6.322,0,0.63,2.1e-06,0.406,0.231,100.819,dancehall
0.704,0.678,-5.829,1,0.0161,0.000131,0.101,0.166,99.993,dancehall
0.766,0.573,-8.829,0,0.127,0.0,0.0886,0.875,89.053,dancehall
0.55,0.601,-6.564,1,0.715,0.0,0.199,0.4,99.452,dancehall
0.82,0.726,-5.429,0,0.018,2.63e-06,0.164,0.591,97.981,dancehall
0.747,0.826,-4.065,1,0.158,9.51e-06,0.0556,0.804,95.034,dancehall
0.69,0.79,-7.574,0,0.0286,7.98e-05,0.11,0.532,103.965,dancehall
0.788,0.873,-5.007,0,0.111,0.0,0.218,0.813,95.041,dancehall
0.573,0.667,-5.483,1,0.123,0.0,0.304,0.347,82.554,dancehall
0.743,0.576,-6.244,0,0.0136,0.0,0.0613,0.628,77.958,dancehall
0.594,0.691,-4.825,0,0.0323,0.0,0.0634,0.784,90.857,dancehall
0.714,0.683,-8.651,1,0.457,0.0,0.12,0.467,159.893,dancehall
0.562,0.832,-8.152,1,0.0974,0.0139,0.197,0.358,157.364,dancehall
0.866,0.694,-6.001,0,0.441,0.0,0.112,0.686,103.083,dancehall
0.754,0.72,-5.354,0,0.0211,0.0,0.201,0.508,98.0,dancehall
0.627,0.674,-5.923,0,0.052,0.0,0.0746,0.427,65.86,dancehall
0.878,0.578,-7.572,1,0.231,0.0,0.0821,0.961,105.987,dancehall
0.579,0.777,-3.328,1,0.385,2.9e-06,0.191,0.838,77.893,dancehall
0.679,0.541,-8.653,1,0.221,0.0,0.111,0.455,130.549,dancehall
0.726,0.738,-5.154,0,0.649,1.39e-06,0.104,0.758,201.866,dancehall
0.817,0.909,-3.729,1,0.215,0.0,0.732,0.713,92.007,dancehall
0.795,0.611,-7.626,0,0.377,0.0,0.158,0.329,100.025,dancehall
0.745,0.828,-4.469,0,0.709,0.0,0.107,0.815,106.149,dancehall
0.878,0.754,-4.345,0,0.132,0.0,0.302,0.883,102.029,dancehall
0.755,0.8,-5.241,0,0.1,0.0,0.158,0.357,127.949,dancehall
0.811,0.741,-4.042,1,0.358,0.0,0.139,0.66,94.706,dancehall
0.795,0.715,-4.923,0,0.248,0.0,0.138,0.689,106.932,dancehall
0.741,0.558,-7.7,1,0.366,0.0,0.125,0.602,99.348,dancehall
0.663,0.706,-4.761,0,0.611,0.0,0.111,0.45,130.309,dancehall
0.598,0.495,-8.242,0,0.148,0.0,0.158,0.233,88.011,dancehall
0.591,0.71,-3.963,1,0.0902,0.0,0.0926,0.536,68.746,dancehall
0.752,0.811,-4.056,0,0.407,0.0,0.443,0.541,133.574,dancehall
0.84,0.842,-2.641,0,0.2,6.95e-05,0.138,0.875,125.104,dancehall
0.817,0.883,-6.634,1,0.0284,1.9e-06,0.118,0.15,121.067,dancehall
0.754,0.459,-5.947,1,0.00834,0.0,0.0742,0.829,78.079,dancehall
0.827,0.728,-5.954,1,0.305,0.0,0.0959,0.653,92.945,dancehall
0.816,0.783,-3.575,0,0.0123,0.0,0.118,0.561,139.902,dancehall
0.791,0.709,-4.943,1,0.263,0.0,0.343,0.558,92.199,dancehall
0.682,0.595,-9.378,0,0.102,0.0,0.309,0.555,158.111,dancehall
0.846,0.613,-8.79,0,0.127,2.57e-05,0.0888,0.687,113.961,dancehall
0.628,0.805,-1.367,1,0.795,0.0,0.0963,0.52,93.297,dancehall
0.548,0.805,-6.092,1,0.542,0.0,0.266,0.625,120.354,dancehall
0.683,0.87,-5.666,0,0.0862,0.0,0.55,0.636,90.004,dancehall
0.648,0.784,-4.994,1,0.338,0.0,0.094,0.715,111.863,dancehall
0.615,0.829,-6.577,1,0.0293,0.0,0.255,0.575,121.214,dancehall
0.608,0.707,-9.369,0,0.204,0.0,0.362,0.472,112.119,dancehall
0.787,0.668,-5.211,0,0.144,0.0,0.108,0.654,93.932,dancehall
0.869,0.794,-6.069,1,0.199,0.0,0.0772,0.643,89.996,dancehall
0.852,0.63,-6.453,1,0.0445,0.0,0.151,0.541,87.079,dancehall
0.703,0.715,-6.689,1,0.0488,3.56e-06,0.14,0.381,119.933,dancehall
0.596,0.75,-7.33,0,0.286,0.0,0.122,0.725,83.704,dancehall
0.779,0.809,-3.656,0,0.04,0.0,0.292,0.965,96.941,dancehall
0.802,0.589,-5.129,1,0.123,0.0,0.0721,0.778,80.929,dancehall
0.814,0.749,-3.974,0,0.118,0.0,0.348,0.722,141.102,dancehall
0.764,0.62,-6.778,1,0.511,0.0,0.109,0.36,100.147,dancehall
0.691,0.573,-4.864,1,0.354,0.0,0.251,0.434,66.956,dancehall
0.622,0.676,-6.035,1,0.0406,0.0,0.0736,0.771,84.701,dancehall
0.619,0.833,-6.196,0,0.129,0.0,0.065,0.642,132.021,dancehall
0.563,0.603,-7.365,1,0.00428,0.0,0.19,0.546,78.836,dancehall
0.229,0.949,-3.315,0,1.67e-05,0.187,0.153,0.4,99.325,death-metal
0.428,0.972,-1.998,0,7.16e-05,0.0736,0.0787,0.225,118.306,death-metal
0.475,0.385,-8.675,0,0.595,0.000267,0.131,0.183,134.368,death-metal
0.613,0.953,-4.936,1,0.00018,0.0614,0.116,0.213,119.976,death-metal
0.158,0.572,-6.293,0,0.000926,0.893,0.144,0.347,79.176,death-metal
0.462,0.905,-3.825,0,0.00066,0.0402,0.0839,0.253,122.925,death-metal
0.44,0.71,-10.848,1,0.000947,0.0267,0.326,0.446,165.964,death-metal
0.382,0.954,-4.831,1,0.00038,0.776,0.244,0.513,181.933,death-metal
0.395,0.84,-9.532,1,0.000785,4.92e-05,0.316,0.123,176.838,death-metal
0.227,0.995,-4.361,0,0.000405,0.393,0.127,0.0363,87.499,death-metal
0.326,0.995,-4.38,1,9.41e-05,0.386,0.145,0.092,105.459,death-metal
0.223,0.805,-8.969,1,0.000179,0.814,0.0849,0.25,168.165,death-metal
0.501,0.48,-9.021,1,0.58,0.079,0.133,0.122,139.17,death-metal
0.471,0.604,-6.014,0,0.00161,0.154,0.166,0.187,137.388,death-metal
0.266,0.925,-3.75,0,0.000233,0.0379,0.19,0.2,95.438,death-metal
0.357,0.98,-6.835,1,5.22e-05,0.843,0.0768,0.368,96.969,death-metal
0.276,0.872,-10.215,0,2.61e-05,0.876,0.197,0.46,178.823,death-metal
0.328,0.553,-6.252,1,0.156,0.412,0.0985,0.322,159.959,death-metal
0.31,0.991,-3.769,0,0.000132,0.085,0.0969,0.0395,140.071,death-metal
0.242,0.998,-5.64,1,8.12e-06,0.88,0.284,0.18,114.642,death-metal
0.513,0.88,-4.69,0,9.59e-05,0.00614,0.0824,0.495,92.358,death-metal
