danceability,energy,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,Genre
0.897,0.813,-5.886,0,0.187,0.0,0.226,0.593,139.922,malay
0.755,0.543,-10.736,1,0.0816,0.0,0.077,0.0568,100.09,malay
0.487,0.826,-7.04,0,0.259,4.56e-06,0.158,0.464,123.942,malay
0.767,0.571,-11.861,1,0.103,0.0,0.0865,0.236,119.999,malay
0.831,0.674,-11.166,1,0.129,7.85e-05,0.075,0.819,129.978,malay
0.472,0.545,-9.708,1,0.275,1.81e-05,0.0882,0.303,100.038,malay
0.624,0.898,-4.827,0,0.179,0.0,0.124,0.787,131.973,malay
0.739,0.587,-7.414,0,0.531,5.07e-06,0.0326,0.871,162.127,malay
0.634,0.555,-8.264,0,0.433,0.349,0.148,0.516,104.988,malay
0.328,0.933,-5.392,1,0.14,0.00184,0.359,0.685,165.036,malay
0.74,0.669,-7.913,0,0.224,0.0,0.108,0.724,129.926,malay
0.818,0.665,-9.451,0,0.187,1.63e-06,0.156,0.57,170.027,malay
0.607,0.326,-8.589,1,0.562,0.000244,0.0854,0.28,120.043,malay
0.699,0.777,-10.243,1,0.128,0.0,0.194,0.559,140.016,malay
0.587,0.726,-4.345,1,0.372,0.000744,0.12,0.527,92.03,malay
0.833,0.58,-13.021,1,0.0306,1.4e-05,0.0956,0.713,99.999,malay
0.686,0.655,-6.113,0,0.132,0.0,0.266,0.584,159.965,malay
0.457,0.183,-19.391,0,0.76,0.0,0.078,0.352,127.842,malay
0.74,0.669,-9.561,0,0.42,7.59e-06,0.0953,0.967,169.941,malay
0.644,0.586,-8.239,1,0.0601,1.26e-05,0.103,0.49,98.016,malay
0.866,0.754,-6.553,1,0.0545,0.0,0.112,0.386,139.988,malay
0.722,0.7,-7.059,1,0.0787,0.00025,0.577,0.718,102.973,malay
0.521,0.471,-8.247,1,0.786,0.0,0.105,0.269,92.054,malay
0.807,0.465,-8.637,0,0.623,0.000159,0.0531,0.833,100.038,malay
0.856,0.681,-6.353,1,0.146,0.0,0.128,0.741,99.984,malay
0.581,0.485,-9.792,1,0.127,3.35e-06,0.106,0.472,125.025,malay
0.383,0.481,-8.836,0,0.0175,0.0,0.0992,0.117,66.745,malay
0.488,0.421,-9.282,1,0.661,0.0,0.392,0.526,148.135,malay
0.382,0.371,-7.018,1,0.642,0.0,0.113,0.116,134.274,malay
0.578,0.363,-13.789,1,0.14,5.65e-05,0.116,0.267,89.946,malay
0.807,0.465,-8.637,0,0.623,0.000159,0.0531,0.833,100.038,malay
0.772,0.611,-8.965,1,0.378,0.0,0.111,0.566,77.486,malay
0.452,0.0735,-20.761,1,0.936,0.0,0.083,0.276,104.066,malay
0.789,0.874,-8.179,1,0.323,1.11e-06,0.167,0.463,101.01,malay
0.58,0.655,-7.96,0,0.576,0.0,0.11,0.453,163.987,malay
0.745,0.663,-11.643,0,0.164,0.0,0.0451,0.847,160.762,malay
0.773,0.87,-6.441,1,0.185,6.15e-05,0.295,0.878,135.008,malay
0.568,0.663,-5.96,1,0.363,0.0,0.102,0.335,100.002,malay
0.652,0.619,-5.918,0,0.103,0.0195,0.0416,0.496,127.099,malay
0.668,0.808,-5.716,1,0.154,1.65e-06,0.282,0.916,77.694,malay
0.711,0.523,-10.726,0,0.386,0.0,0.286,0.892,97.978,malay
0.714,0.841,-5.389,0,0.325,0.0,0.25,0.746,132.035,malay
0.692,0.624,-4.084,1,0.0963,7.68e-06,0.213,0.588,70.803,malay
0.62,0.85,-6.095,1,0.0161,0.0813,0.099,0.3,126.016,malay
0.681,0.54,-8.691,0,0.792,0.00292,0.113,0.207,90.935,malay
0.519,0.416,-8.089,1,0.686,0.0,0.0828,0.566,82.007,malay
0.683,0.693,-8.919,1,0.39,0.00499,0.193,0.546,104.01,malay
0.576,0.852,-6.608,1,0.593,5.74e-06,0.975,0.907,104.933,malay
0.711,0.523,-10.726,0,0.386,0.0,0.286,0.892,97.978,malay
0.478,0.533,-8.29,0,0.837,0.00383,0.0734,0.388,99.965,malay
0.556,0.431,-9.813,1,0.623,0.0,0.0879,0.284,140.064,malay
0.481,0.415,-8.627,1,0.906,0.0204,0.0947,0.195,140.036,malay
0.512,0.495,-5.61,1,0.154,0.0,0.0962,0.314,137.964,malay
0.692,0.694,-6.618,1,0.265,0.0,0.243,0.718,106.871,malay
0.586,0.856,-3.224,1,0.0172,2.95e-05,0.118,0.31,74.958,malay
0.463,0.332,-8.456,1,0.827,1.3e-06,0.122,0.231,73.781,malay
0.545,0.859,-4.34,1,0.5,0.0,0.0969,0.575,180.272,malay
0.694,0.463,-5.993,0,0.611,0.00079,0.0276,0.608,172.12,malay
0.507,0.324,-12.006,1,0.573,0.0,0.109,0.389,144.029,malay
0.658,0.906,-3.836,0,0.657,0.00112,0.18,0.501,133.012,malay
0.467,0.419,-7.498,1,0.881,0.00126,0.132,0.677,98.5,malay
0.304,0.468,-9.251,1,0.68,7.09e-05,0.133,0.128,150.011,malay
0.854,0.876,-4.371,1,0.0166,0.0,0.0887,0.905,145.044,malay
0.569,0.258,-8.91,1,0.922,6.12e-06,0.138,0.231,116.983,malay
0.66,0.323,-12.494,1,0.8,0.00042,0.105,0.331,119.973,malay
0.727,0.847,-5.284,0,0.0129,0.000137,0.103,0.205,110.022,malay
0.694,0.561,-10.436,1,0.0461,0.0,0.163,0.42,180.105,malay
0.444,0.172,-10.519,1,0.954,0.0,0.105,0.462,167.093,malay
0.644,0.586,-8.239,1,0.0601,1.26e-05,0.103,0.49,98.016,malay
0.401,0.311,-8.909,0,0.65,0.000466,0.0869,0.0405,119.963,malay
0.89,0.771,-5.197,0,0.134,0.0,0.312,0.59,129.999,malay
0.605,0.502,-8.451,1,0.856,1.05e-05,0.0982,0.348,113.842,malay
0.552,0.678,-5.248,1,0.0495,5.87e-06,0.554,0.365,110.004,malay
0.591,0.736,-6.32,0,0.2,0.0,0.576,0.26,139.856,malay
0.439,0.442,-8.947,0,0.586,5.78e-06,0.137,0.144,137.725,malay
0.376,0.518,-8.614,1,0.236,1.02e-06,0.134,0.289,108.738,malay
0.523,0.485,-8.691,1,0.761,6.21e-05,0.0946,0.349,119.665,malay
0.506,0.554,-8.47,0,0.73,0.0415,0.155,0.672,119.961,malay
0.418,0.64,-6.515,1,0.717,0.00133,0.272,0.291,160.032,malay
0.771,0.835,-7.572,1,0.48,0.0,0.276,0.861,104.995,malay
0.527,0.599,-10.688,0,0.0757,0.000181,0.183,0.488,167.713,malay
0.662,0.578,-9.185,1,0.598,0.000442,0.123,0.503,90.009,malay
0.509,0.475,-8.994,0,0.506,0.00383,0.168,0.173,135.31,malay
0.609,0.828,-7.48,1,0.273,3.48e-06,0.153,0.964,169.95,malay
0.568,0.531,-6.762,1,0.416,0.0,0.128,0.536,126.047,malay
0.524,0.0953,-15.519,0,0.98,0.00316,0.103,0.318,176.16,malay
0.526,0.791,-6.759,1,0.0688,0.0,0.195,0.633,170.056,malay
0.418,0.64,-6.515,1,0.717,0.00133,0.272,0.291,160.032,malay
0.54,0.448,-11.682,1,0.0978,0.023,0.104,0.255,179.82,malay
0.881,0.701,-7.003,1,0.249,3.13e-06,0.0604,0.525,119.978,malay
0.557,0.574,-8.265,1,0.701,0.00134,0.305,0.258,155.16,malay
0.552,0.496,-7.985,1,0.767,0.000147,0.357,0.307,82.021,malay
0.589,0.446,-8.68,1,0.453,1.24e-06,0.0984,0.393,107.028,malay
0.743,0.843,-3.135,1,0.00863,5.59e-06,0.0948,0.476,129.98,malay
0.887,0.634,-7.099,1,0.229,0.0,0.0931,0.422,145.057,malay
0.494,0.627,-5.94,0,0.743,0.0,0.198,0.185,161.987,malay
0.661,0.309,-10.558,1,0.793,1.55e-06,0.106,0.34,94.915,malay
0.499,0.641,-8.042,0,0.252,0.0,0.0926,0.0433,80.427,malay
0.618,0.548,-6.96,1,0.687,0.0,0.15,0.502,144.081,malay
0.375,0.242,-10.517,0,0.948,0.000563,0.156,0.221,84.17,malay
0.6,0.386,-7.616,1,0.736,2.49e-06,0.111,0.406,98.97,malay
0.811,0.602,-8.389,0,0.362,5.53e-05,0.129,0.78,100.01,malay
0.699,0.777,-10.243,1,0.128,0.0,0.194,0.559,140.016,malay
0.588,0.617,-8.813,1,0.141,0.0,0.116,0.649,160.05,malay
0.537,0.565,-8.517,1,0.27,0.0,0.367,0.192,119.967,malay
0.752,0.907,-5.127,1,0.717,0.0,0.17,0.825,89.859,malay
0.596,0.505,-8.927,0,0.672,7.75e-05,0.107,0.222,150.119,malay
0.498,0.516,-5.75,0,0.365,1.63e-06,0.389,0.411,80.974,malay
0.631,0.161,-15.405,1,0.833,6.84e-06,0.107,0.164,100.953,malay
0.518,0.48,-8.115,1,0.444,0.0,0.0876,0.197,100.062,malay
0.838,0.62,-7.479,1,0.0341,0.0,0.0812,0.798,90.042,malay
0.631,0.161,-15.405,1,0.833,6.84e-06,0.107,0.164,100.953,malay
0.6,0.386,-7.616,1,0.736,2.49e-06,0.111,0.406,98.97,malay
0.656,0.512,-7.266,1,0.757,0.00055,0.0923,0.504,80.514,malay
0.405,0.629,-6.846,0,0.577,0.0,0.21,0.619,93.572,malay
0.634,0.555,-8.264,0,0.433,0.349,0.148,0.516,104.988,malay
0.823,0.578,-8.186,0,0.23,2.56e-05,0.0661,0.567,90.021,malay
0.47,0.512,-11.126,1,0.322,0.0346,0.265,0.409,139.923,malay
0.61,0.544,-6.364,0,0.208,0.000312,0.249,0.363,132.178,malay
0.692,0.694,-6.618,1,0.265,0.0,0.243,0.718,106.871,malay
0.638,0.907,1.416,0,0.284,0.0,0.368,0.594,112.972,malay
0.72,0.781,-5.469,0,0.395,0.0,0.0745,0.384,81.001,malay
0.641,0.719,-5.517,1,0.0218,0.00201,0.2,0.47,140.062,malay
0.769,0.785,-6.742,1,0.0209,1.92e-06,0.0798,0.465,124.996,malay
0.761,0.383,-13.798,0,0.167,0.00152,0.105,0.216,132.113,malay
0.557,0.422,-10.669,1,0.17,0.00238,0.268,0.329,79.98,malay
0.788,0.706,-8.55,1,0.11,7.99e-05,0.0847,0.245,87.966,malay
0.604,0.762,-4.668,1,0.259,0.0,0.125,0.326,169.9,malay
0.353,0.459,-7.732,1,0.453,0.0,0.377,0.316,159.958,malay
0.63,0.811,-4.987,1,0.445,3.3e-05,0.118,0.732,143.772,malay
0.525,0.544,-7.577,1,0.0473,0.0196,0.205,0.431,86.0,malay
0.317,0.38,-10.414,1,0.467,2.7e-05,0.091,0.191,135.563,malay
0.767,0.849,-6.922,1,0.285,8.06e-05,0.183,0.92,116.965,malay
0.814,0.818,-6.184,0,0.0132,0.00203,0.0721,0.514,140.046,malay
0.734,0.525,-9.717,1,0.357,0.00732,0.284,0.419,145.066,malay
0.667,0.526,-7.916,1,0.833,0.166,0.106,0.689,87.975,malay
0.677,0.72,-6.075,1,0.111,0.000105,0.212,0.737,92.238,malay
0.598,0.116,-16.639,1,0.949,2.8e-05,0.191,0.325,99.042,malay
0.504,0.879,-4.94,0,0.3,0.0,0.118,0.839,159.987,malay
0.903,0.842,-6.603,1,0.267,0.0,0.715,0.741,133.892,malay
0.841,0.647,-7.153,0,0.579,0.000482,0.204,0.783,103.03,malay
0.488,0.331,-11.265,1,0.409,3.86e-05,0.0956,0.414,160.474,malay
0.742,0.446,-11.255,0,0.726,0.000528,0.0911,0.648,89.955,malay
0.642,0.666,-8.617,1,0.253,0.0,0.158,0.831,134.054,malay
0.54,0.405,-7.295,1,0.768,0.0,0.11,0.309,136.028,malay
0.606,0.473,-11.891,1,0.56,2.2e-05,0.138,0.665,104.906,malay
0.456,0.438,-6.833,1,0.882,0.0185,0.0974,0.604,98.225,malay
0.748,0.655,-7.596,1,0.0767,0.0,0.113,0.349,164.066,malay
0.737,0.725,-7.224,0,0.668,0.0,0.111,0.503,95.035,malay
0.807,0.563,-10.965,0,0.12,5.84e-05,0.0588,0.542,170.061,malay
0.79,0.735,-10.039,1,0.137,3.53e-05,0.124,0.862,93.963,malay
0.522,0.418,-10.262,0,0.525,0.00102,0.0998,0.787,169.957,malay
0.704,0.441,-14.391,1,0.314,0.000886,0.084,0.116,117.975,malay
0.412,0.329,-10.184,1,0.871,0.0,0.109,0.546,75.11,malay
0.527,0.894,-6.221,1,0.228,0.0119,0.168,0.275,144.983,malay
0.627,0.947,-3.426,0,0.224,0.0,0.0445,0.728,136.975,malay
0.504,0.447,-9.778,0,0.428,1.23e-05,0.075,0.391,155.783,malay
0.628,0.535,-8.55,0,0.0239,0.0,0.131,0.527,123.996,malay
0.741,0.563,-8.39,1,0.199,1.1e-06,0.0857,0.406,74.975,malay
0.668,0.534,-9.132,0,0.339,0.00263,0.0977,0.51,91.967,malay
0.723,0.56,-10.9,0,0.146,3.83e-05,0.178,0.833,139.917,malay
0.304,0.468,-9.251,1,0.68,7.09e-05,0.133,0.128,150.011,malay
0.635,0.357,-10.154,1,0.86,2.4e-05,0.087,0.418,122.951,malay
0.405,0.187,-11.474,0,0.846,0.0,0.0985,0.46,85.166,malay
0.681,0.93,-4.465,1,0.165,1.24e-05,0.165,0.815,97.983,malay
0.738,0.498,-9.969,1,0.0112,0.00345,0.113,0.545,80.389,malay
0.694,0.68,-9.244,1,0.497,0.0,0.0623,0.606,139.724,malay
0.558,0.56,-6.415,0,0.371,0.0,0.187,0.369,94.881,malay
0.568,0.339,-8.661,1,0.687,2.52e-05,0.24,0.121,124.819,malay
0.538,0.498,-10.598,1,0.266,2.53e-05,0.247,0.619,114.889,malay
0.56,0.483,-8.344,1,0.801,0.0,0.156,0.439,129.901,malay
0.571,0.763,-8.282,1,0.0474,0.0,0.0503,0.615,155.992,malay
0.68,0.246,-14.343,1,0.56,4.7e-06,0.134,0.317,104.044,malay
0.694,0.561,-10.436,1,0.0461,0.0,0.163,0.42,180.105,malay
0.69,0.49,-7.743,0,0.708,0.00254,0.111,0.396,124.867,malay
0.743,0.52,-10.793,0,0.153,5.44e-06,0.18,0.756,101.972,malay
0.807,0.563,-10.965,0,0.12,5.84e-05,0.0588,0.542,170.061,malay
0.693,0.855,-8.394,1,0.198,0.0,0.105,0.856,86.033,malay
0.707,0.848,-5.092,1,0.0128,0.0,0.168,0.497,100.009,malay
0.439,0.442,-8.947,0,0.586,5.78e-06,0.137,0.144,137.725,malay
0.852,0.761,-8.475,0,0.031,0.0,0.0479,0.788,95.017,malay
0.63,0.811,-4.987,1,0.445,3.3e-05,0.118,0.732,143.772,malay
0.737,0.725,-7.224,0,0.668,0.0,0.111,0.503,95.035,malay
0.74,0.669,-7.913,0,0.224,0.0,0.108,0.724,129.926,malay
0.6,0.302,-8.577,1,0.87,0.0,0.223,0.257,119.546,malay
0.488,0.421,-9.282,1,0.661,0.0,0.392,0.526,148.135,malay
0.782,0.405,-7.514,1,0.46,1.67e-05,0.229,0.655,114.993,malay
0.325,0.288,-11.725,1,0.537,1.79e-05,0.313,0.17,175.469,malay
0.405,0.187,-11.474,0,0.846,0.0,0.0985,0.46,85.166,malay
0.317,0.38,-10.414,1,0.467,2.7e-05,0.091,0.191,135.563,malay
0.769,0.415,-10.204,0,0.6,0.000882,0.172,0.554,129.984,malay
0.494,0.627,-5.94,0,0.743,0.0,0.198,0.185,161.987,malay
0.705,0.438,-8.229,0,0.215,0.0,0.234,0.596,99.098,malay
0.5,0.778,-4.658,0,0.387,0.0,0.16,0.279,173.906,malay
0.703,0.655,-9.059,0,0.484,0.0,0.0685,0.883,119.958,malay
0.568,0.524,-8.556,0,0.496,0.000109,0.0905,0.462,160.041,malay
0.673,0.56,-9.089,0,0.306,0.0,0.224,0.487,171.861,malay
0.897,0.813,-5.886,0,0.187,0.0,0.226,0.593,139.922,malay
0.643,0.677,-7.336,1,0.00333,0.532,0.0675,0.358,180.049,malay
0.941,0.677,-3.058,0,0.273,0.0,0.0787,0.654,104.009,malay
0.582,0.556,-5.935,0,0.877,0.00995,0.0883,0.357,143.993,malay
0.705,0.438,-8.229,0,0.215,0.0,0.234,0.596,99.098,malay
0.795,0.687,-6.264,0,0.0766,1.05e-06,0.148,0.555,94.97,malay
0.632,0.883,-6.232,0,0.0284,0.0,0.169,0.661,100.002,malay
0.6,0.298,-9.803,0,0.569,5.89e-05,0.146,0.425,76.93,malay
0.587,0.726,-4.345,1,0.372,0.000744,0.12,0.527,92.03,malay
0.684,0.759,-4.684,1,0.298,0.000147,0.0972,0.345,102.972,malay
0.54,0.405,-7.295,1,0.768,0.0,0.11,0.309,136.028,malay
0.587,0.726,-4.345,1,0.372,0.000744,0.12,0.527,92.03,malay
0.607,0.326,-8.589,1,0.562,0.000244,0.0854,0.28,120.043,malay
0.635,0.503,-9.431,1,0.639,0.000988,0.126,0.451,152.002,malay
0.488,0.331,-11.265,1,0.409,3.86e-05,0.0956,0.414,160.474,malay
0.82,0.402,-12.518,1,0.156,0.282,0.384,0.357,115.075,malay
0.623,0.525,-8.841,1,0.445,0.0,0.156,0.811,170.027,malay
0.696,0.902,-5.678,1,0.473,0.0,0.137,0.312,194.041,malay
0.557,0.422,-10.669,1,0.17,0.00238,0.268,0.329,79.98,malay
0.653,0.928,-6.714,1,0.0649,0.00322,0.34,0.534,150.017,malay
0.785,0.701,-12.593,1,0.113,2.78e-05,0.0833,0.55,150.02,malay
0.684,0.683,-6.374,1,0.581,9.52e-06,0.123,0.676,135.978,malay
0.661,0.309,-10.558,1,0.793,1.55e-06,0.106,0.34,94.915,malay
0.552,0.843,-4.831,1,0.231,2.2e-05,0.0748,0.7,99.982,malay
0.787,0.672,-6.379,0,0.116,0.0,0.325,0.523,97.043,malay
0.416,0.341,-9.164,1,0.767,0.000378,0.132,0.105,149.398,malay
0.61,0.203,-12.703,1,0.794,3.27e-05,0.0956,0.22,102.029,malay
0.557,0.422,-10.669,1,0.17,0.00238,0.268,0.329,79.98,malay
0.543,0.426,-8.155,0,0.759,0.000396,0.122,0.312,131.989,malay
0.513,0.273,-9.416,1,0.813,0.0,0.0879,0.181,139.736,malay
0.42,0.223,-10.533,0,0.946,0.0,0.0933,0.183,130.031,malay
0.702,0.782,-8.979,1,0.33,1.27e-06,0.115,0.601,86.998,malay
0.545,0.859,-4.34,1,0.5,0.0,0.0969,0.575,180.272,malay
0.421,0.231,-16.044,1,0.91,0.0014,0.342,0.0658,103.99,malay
0.605,0.502,-8.451,1,0.856,1.05e-05,0.0982,0.348,113.842,malay
0.793,0.638,-4.858,1,0.0561,0.0,0.0898,0.906,110.0,malay
0.631,0.161,-15.405,1,0.833,6.84e-06,0.107,0.164,100.953,malay
0.881,0.701,-7.003,1,0.249,3.13e-06,0.0604,0.525,119.978,malay
0.675,0.624,-9.285,0,0.266,0.0,0.0458,0.725,104.047,malay
0.522,0.418,-10.262,0,0.525,0.00102,0.0998,0.787,169.957,malay
0.588,0.617,-8.813,1,0.141,0.0,0.116,0.649,160.05,malay
0.684,0.759,-4.684,1,0.298,0.000147,0.0972,0.345,102.972,malay
0.782,0.735,-4.874,0,0.528,0.0,0.0713,0.799,90.975,malay
0.782,0.405,-7.514,1,0.46,1.67e-05,0.229,0.655,114.993,malay
0.796,0.774,-3.379,0,0.267,0.0,0.0915,0.55,99.902,malay
0.505,0.385,-10.769,0,0.854,0.284,0.0722,0.292,157.96,malay
0.67,0.468,-9.937,0,0.757,0.00217,0.154,0.461,145.986,malay
0.626,0.448,-11.496,0,0.745,0.0,0.121,0.605,140.159,malay
0.547,0.264,-14.237,1,0.848,0.000749,0.0899,0.138,93.271,malay
0.702,0.714,-10.13,0,0.126,0.0163,0.381,0.241,132.997,malay
0.568,0.663,-5.96,1,0.363,0.0,0.102,0.335,100.002,malay
0.527,0.249,-9.695,0,0.904,0.0,0.114,0.293,72.028,malay
0.754,0.765,-7.23,0,0.464,3.24e-06,0.11,0.23,98.031,malay
0.735,0.428,-10.574,0,0.536,0.0,0.101,0.501,101.967,malay
0.81,0.627,-10.415,0,0.1,0.0,0.0847,0.905,85.034,malay
0.575,0.706,-6.698,1,0.265,0.000105,0.327,0.474,84.899,malay
0.678,0.413,-10.144,0,0.365,4.05e-06,0.0885,0.354,130.032,malay
0.52,0.81,-5.545,0,0.348,5.65e-06,0.431,0.455,149.79,malay
0.727,0.847,-5.284,0,0.0129,0.000137,0.103,0.205,110.022,malay
0.576,0.852,-6.608,1,0.593,5.74e-06,0.975,0.907,104.933,malay
0.647,0.555,-11.554,0,0.268,4.69e-06,0.166,0.629,145.504,malay
0.731,0.651,-7.646,0,0.407,9.37e-06,0.181,0.496,139.953,malay
0.568,0.531,-6.762,1,0.416,0.0,0.128,0.536,126.047,malay
0.645,0.635,-4.436,1,0.0565,0.0,0.181,0.741,91.974,malay
0.353,0.459,-7.732,1,0.453,0.0,0.377,0.316,159.958,malay
0.353,0.459,-7.732,1,0.453,0.0,0.377,0.316,159.958,malay
0.561,0.336,-12.367,0,0.552,0.0,0.102,0.459,92.838,malay
0.499,0.469,-8.904,1,0.243,6.19e-06,0.112,0.528,147.546,malay
0.619,0.827,-3.821,1,0.394,0.0,0.342,0.859,139.903,malay
0.387,0.391,-8.41,0,0.831,0.0,0.133,0.249,106.907,malay
0.317,0.38,-10.414,1,0.467,2.7e-05,0.091,0.191,135.563,malay
0.62,0.789,-6.484,1,0.379,0.0,0.249,0.753,84.987,malay
0.505,0.368,-11.483,1,0.408,0.0,0.133,0.419,129.609,malay
0.467,0.419,-7.498,1,0.881,0.00126,0.132,0.677,98.5,malay
0.681,0.93,-4.465,1,0.165,1.24e-05,0.165,0.815,97.983,malay
0.729,0.742,-8.031,1,0.137,0.0,0.327,0.589,80.111,malay
0.51,0.748,-7.67,0,0.0331,0.0,0.206,0.657,170.072,malay
0.566,0.53,-7.315,1,0.0619,5.32e-06,0.0929,0.568,144.015,malay
0.743,0.843,-3.135,1,0.00863,5.59e-06,0.0948,0.476,129.98,malay
0.897,0.813,-5.886,0,0.187,0.0,0.226,0.593,139.922,malay
0.456,0.438,-6.833,1,0.882,0.0185,0.0974,0.604,98.225,malay
0.674,0.0598,-21.798,0,0.92,0.000195,0.0927,0.484,111.859,malay
0.54,0.448,-11.682,1,0.0978,0.023,0.104,0.255,179.82,malay
0.664,0.624,-9.878,0,0.309,2.2e-05,0.103,0.469,131.98,malay
0.706,0.938,-3.949,1,0.0306,0.000198,0.25,0.931,134.988,malay
0.516,0.499,-8.395,1,0.0755,0.0,0.0853,0.304,139.865,malay
0.807,0.465,-8.637,0,0.623,0.000159,0.0531,0.833,100.038,malay
0.718,0.661,-7.854,0,0.624,3.56e-05,0.141,0.713,142.008,malay
0.836,0.802,-6.292,1,0.0924,0.0,0.117,0.962,104.319,malay
0.56,0.458,-5.849,0,0.689,0.0,0.433,0.722,139.688,malay
0.375,0.242,-10.517,0,0.948,0.000563,0.156,0.221,84.17,malay
0.568,0.339,-8.661,1,0.687,2.52e-05,0.24,0.121,124.819,malay
0.838,0.507,-8.478,0,0.185,8.9e-06,0.107,0.415,136.041,malay
0.662,0.519,-6.684,1,0.538,1.05e-06,0.0668,0.526,123.942,malay
0.408,0.205,-13.326,1,0.836,0.000105,0.161,0.349,138.273,malay
0.388,0.433,-10.836,0,0.574,0.000114,0.0832,0.246,91.978,malay
0.667,0.862,-7.545,1,0.245,0.0,0.339,0.588,100.048,malay
0.625,0.821,-4.149,0,0.342,0.0,0.0882,0.781,93.732,malay
0.642,0.666,-8.617,1,0.253,0.0,0.158,0.831,134.054,malay
0.527,0.583,-10.451,1,0.243,0.0,0.129,0.543,143.859,malay
0.635,0.547,-8.757,1,0.249,6.8e-05,0.433,0.348,146.004,malay
0.73,0.58,-8.059,0,0.589,0.000187,0.224,0.464,90.054,malay
0.614,0.862,-3.655,0,0.295,0.0,0.923,0.631,119.979,malay
0.76,0.533,-10.741,1,0.0251,0.00338,0.141,0.651,159.988,malay
0.714,0.612,-11.509,1,0.491,7.17e-06,0.762,0.469,106.913,malay
0.741,0.563,-8.39,1,0.199,1.1e-06,0.0857,0.406,74.975,malay
0.63,0.639,-9.262,0,0.00489,7.55e-05,0.091,0.586,140.046,malay
0.553,0.643,-9.705,1,0.561,0.00886,0.0757,0.306,81.001,malay
0.598,0.59,-6.613,0,0.435,0.0,0.0997,0.213,169.791,malay
0.638,0.907,1.416,0,0.284,0.0,0.368,0.594,112.972,malay
0.612,0.609,-8.059,0,0.233,0.0,0.0564,0.619,201.985,malay
0.486,0.444,-8.317,0,0.844,0.0274,0.164,0.707,106.817,malay
0.773,0.337,-12.578,1,0.855,0.0,0.146,0.486,112.49,malay
0.584,0.409,-8.273,1,0.869,0.0,0.246,0.202,99.952,malay
0.625,0.782,-8.251,1,0.0512,0.00546,0.109,0.464,102.974,malay
0.641,0.567,-9.822,1,0.564,0.00371,0.089,0.502,123.975,malay
0.775,0.841,-6.248,0,0.255,2.97e-05,0.0951,0.659,106.015,malay
0.642,0.449,-8.567,0,0.255,0.0,0.167,0.497,88.039,malay
0.379,0.204,-12.498,1,0.887,0.00591,0.13,0.0836,100.924,malay
0.502,0.887,-4.353,0,0.391,0.0,0.226,0.53,179.887,malay
0.929,0.49,-10.382,1,0.0303,7.1e-06,0.0808,0.276,110.134,malay
0.549,0.891,-5.158,1,0.0164,2.23e-06,0.102,0.721,129.837,malay
0.478,0.533,-8.29,0,0.837,0.00383,0.0734,0.388,99.965,malay
0.37,0.604,-8.074,0,0.141,0.0,0.156,0.534,80.909,malay
0.657,0.697,-7.714,1,0.193,0.000343,0.314,0.828,174.443,malay
0.443,0.241,-8.642,0,0.807,3.83e-06,0.143,0.52,149.636,malay
0.66,0.83,-4.273,0,0.305,0.0,0.0536,0.462,149.983,malay
0.344,0.328,-9.71,1,0.833,1.29e-06,0.0731,0.525,83.927,malay
0.805,0.815,-3.852,1,0.171,0.0,0.708,0.189,99.953,malay
0.736,0.691,-10.298,1,0.0648,8.56e-05,0.287,0.646,100.032,malay
0.754,0.765,-7.23,0,0.464,3.24e-06,0.11,0.23,98.031,malay
0.67,0.929,-5.483,0,0.401,0.000506,0.317,0.556,140.0,malay
0.512,0.495,-5.61,1,0.154,0.0,0.0962,0.314,137.964,malay
0.693,0.954,-2.305,0,0.167,0.0,0.354,0.678,76.509,malay
0.761,0.383,-13.798,0,0.167,0.00152,0.105,0.216,132.113,malay
0.613,0.691,-3.85,0,0.00974,0.0,0.157,0.688,99.978,malay
0.504,0.341,-10.772,0,0.752,7.42e-05,0.115,0.295,84.994,malay
0.263,0.514,-8.959,0,0.281,0.0896,0.193,0.277,89.93,malay
0.856,0.635,-8.84,1,0.118,0.0,0.309,0.684,129.966,malay
0.588,0.888,-3.899,0,0.0037,0.223,0.112,0.194,163.945,malay
0.593,0.344,-8.009,0,0.798,1.26e-05,0.111,0.356,129.817,malay
0.838,0.62,-7.479,1,0.0341,0.0,0.0812,0.798,90.042,malay
0.765,0.493,-9.015,1,0.292,0.000414,0.0934,0.757,97.988,malay
0.654,0.412,-13.349,1,0.555,0.0,0.0621,0.64,99.828,malay
0.518,0.48,-8.115,1,0.444,0.0,0.0876,0.197,100.062,malay
0.885,0.763,-5.165,0,0.73,0.00042,0.302,0.746,135.016,malay
0.567,0.646,-7.783,0,0.00727,0.000243,0.0854,0.373,144.062,malay
0.623,0.346,-15.099,1,0.824,0.0504,0.0564,0.148,127.992,malay
0.611,0.582,-8.44,0,0.353,0.0,0.122,0.428,169.882,malay
0.712,0.31,-9.713,1,0.621,8.86e-05,0.0916,0.815,124.522,malay
0.789,0.229,-14.16,0,0.951,0.0,0.099,0.692,129.979,malay
0.817,0.728,-8.343,0,0.424,5.02e-06,0.236,0.949,115.037,malay
0.6,0.358,-9.434,1,0.772,2.61e-05,0.359,0.688,171.739,malay
0.707,0.848,-5.092,1,0.0128,0.0,0.168,0.497,100.009,malay
0.86,0.816,-5.237,0,0.15,0.0,0.143,0.951,135.014,malay
